item,itemLabel,patrons,lat,long
http://www.wikidata.org/entity/Q1432144,Nantes Atlantique Airport,5489087,47.156944444444,-1.6077777777778
http://www.wikidata.org/entity/Q1334495,Koltsovo Airport,5403885,56.741388888889,60.803611111111
http://www.wikidata.org/entity/Q833555,Rhodes International Airport,5301517,36.405278,28.086112
http://www.wikidata.org/entity/Q8975,Newcastle Airport,5297952,55.0375,-1.6916666666667
http://www.wikidata.org/entity/Q709169,Pisa International Airport,5233118,43.683888888889,10.3925
http://www.wikidata.org/entity/Q1432871,Simferopol International Airport,5128743,45.052222222222,33.975277777778
http://www.wikidata.org/entity/Q1344758,San Pablo Airport,5108817,37.418056,-5.898889
http://www.wikidata.org/entity/Q598197,Bilbao Airport,4973809,43.301111,-2.910556
http://www.wikidata.org/entity/Q474632,Cairns Airport,4940484,-16.885833333333,145.75527777778
http://www.wikidata.org/entity/Q2720492,Los Cabos International Airport,4909700,23.151666666667,-109.72083333333
http://www.wikidata.org/entity/Q8727,Liverpool John Lennon Airport,4901157,53.333611111111,-2.8497222222222
http://www.wikidata.org/entity/Q8977,East Midlands Airport,4878781,52.831111111111,-1.3280555555556
http://www.wikidata.org/entity/Q1319833,Ottawa Macdonald-Cartier International Airport,4734997,45.3225,-75.6672
http://www.wikidata.org/entity/Q385191,Hurghada International Airport,4720356,27.178056,33.799167
http://www.wikidata.org/entity/Q932514,Tenerife North Airport,4706827,28.488047222222,-16.345913888889
http://www.wikidata.org/entity/Q779805,Bari Karol Wojtyła Airport,4673652,41.138855555556,16.760594444444
http://www.wikidata.org/entity/Q779984,Gdańsk Lech Wałęsa Airport,4611714,54.3775,18.466111111111
http://www.wikidata.org/entity/Q8982,London City Airport,4530439,51.505278,0.055278
http://www.wikidata.org/entity/Q2666312,Licenciado Gustavo Díaz Ordaz International Airport,4522600,20.680075,-105.254203
http://www.wikidata.org/entity/Q729886,Trondheim Airport,4428897,63.4575,10.924166666667
http://www.wikidata.org/entity/Q429304,Marrakesh Menara Airport,4366263,31.608611111111,-8.0408333333333
http://www.wikidata.org/entity/Q174233,Nursultan Nazarbayev International Airport,4294145,51.022222222222,71.466944444444
http://www.wikidata.org/entity/Q174140,Sangster International Airport,4225500,18.503611,-77.913333
http://www.wikidata.org/entity/Q265994,Nuremberg Airport,4186961,49.498611111111,11.078055555556
http://www.wikidata.org/entity/Q1355258,Stavanger Airport,4178241,58.876666666667,5.6377777777778
http://www.wikidata.org/entity/Q1323755,Winnipeg James Armstrong Richardson International Airport,4146275,49.91,-97.24
http://www.wikidata.org/entity/Q8699,Leeds Bradford International Airport,4076616,53.865833333333,-1.6605555555556
http://www.wikidata.org/entity/Q1345785,Halifax Stanfield International Airport,3966228,44.8797,-63.5103
http://www.wikidata.org/entity/Q1162558,Katowice International Airport,3885837,50.474166666667,19.08
http://www.wikidata.org/entity/Q1062676,Las Américas International Airport,3810736,18.429663,-69.668925
http://www.wikidata.org/entity/Q539298,Hercílio Luz International Airport,3779007,-27.670277777778,-48.5525
http://www.wikidata.org/entity/Q847711,Vilnius Airport,3761837,54.636944444444,25.287777777778
http://www.wikidata.org/entity/Q36460,Sir Seewoosagur Ramgoolam International Airport,3728700,-20.430027777778,57.683022222222
http://www.wikidata.org/entity/Q1431180,Dalaman Airport,3722013,36.714722,28.792778
http://www.wikidata.org/entity/Q611983,Beauvais-Tillé Airport,3647522,49.454444,2.112778
http://www.wikidata.org/entity/Q872186,Luxembourg Airport,3599390,49.623333333333,6.2044444444444
http://www.wikidata.org/entity/Q483254,Daegu International Airport,3560124,35.894166666667,128.65888888889
http://www.wikidata.org/entity/Q1192811,Francisco Bangoy International Airport,3553201,7.125522,125.645778
http://www.wikidata.org/entity/Q766860,Milas-Bodrum Airport,3502098,37.250555555556,27.664166666667
http://www.wikidata.org/entity/Q1629051,Krasnodar International Airport,3498000,45.034722222222,39.170555555556
http://www.wikidata.org/entity/Q1050244,Khartoum International Airport,3492097,15.589497222222,32.553161111111
http://www.wikidata.org/entity/Q525030,Nnamdi Azikiwe International Airport,3433173,9.0068055555556,7.2631944444444
http://www.wikidata.org/entity/Q598121,Billund Airport,3381584,55.740277777778,9.1519444444444
http://www.wikidata.org/entity/Q762986,Val de Cans International Airport,3232345,-1.38472,-48.47889
http://www.wikidata.org/entity/Q639161,Madeira Airport,3204474,32.694166666667,-16.778055555556
http://www.wikidata.org/entity/Q778213,Tbilisi International Airport,3164139,41.669167,44.954722
http://www.wikidata.org/entity/Q14300,Canberra International Airport,3105775,-35.306944444444,149.195
http://www.wikidata.org/entity/Q128016,Zagreb Airport,3092047,45.743055555556,16.068888888889
http://www.wikidata.org/entity/Q8981,Aberdeen Airport,3090642,57.201944,-2.197778
http://www.wikidata.org/entity/Q1232348,Chania International Airport,3042903,35.531747222222,24.149677777778
http://www.wikidata.org/entity/Q1324587,Burgas Airport,2982339,42.570277777778,27.515277777778
http://www.wikidata.org/entity/Q326268,Sharm el-Sheikh International Airport,2982297,27.977222,34.394722
http://www.wikidata.org/entity/Q1144233,Corfu International Airport,2918434,39.601945,19.912222
http://www.wikidata.org/entity/Q1030919,Marechal Rondon International Airport,2878961,-15.65,-56.1175
http://www.wikidata.org/entity/Q201374,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,2853479,-31.31,-64.208333333333
http://www.wikidata.org/entity/Q650285,Ufa International Airport,2794407,54.5575,55.874166666667
http://www.wikidata.org/entity/Q844951,Chișinău International Airport,2744653,46.927777777778,28.930833333333
http://www.wikidata.org/entity/Q16534881,Platov International Airport,2719518,47.47155556,39.92397222
http://www.wikidata.org/entity/Q1209088,Kalibo International Airport,2711036,11.681337,122.37765
http://www.wikidata.org/entity/Q1068685,Cluj International Airport,2688388,46.785092,23.68612
http://www.wikidata.org/entity/Q950834,Kurumoch International Airport,2631729,53.501666666667,50.155
http://www.wikidata.org/entity/Q47151,Kazan International Airport,2623423,55.606666666667,49.281666666667
http://www.wikidata.org/entity/Q657271,Eduardo Gomes International Airport,2606645,-3.0411111111111,-60.050555555556
http://www.wikidata.org/entity/Q483675,Cheongju International Airport,2571551,36.716388888889,127.49916666667
http://www.wikidata.org/entity/Q1431860,Lamezia Terme International Airport,2571305,38.905277777778,16.242222222222
http://www.wikidata.org/entity/Q8987,George Best Belfast City Airport,2559846,54.615486,-5.871233
http://www.wikidata.org/entity/Q29863,Stockholm Bromma Airport,2540859,59.354444444444,17.939722222222
http://www.wikidata.org/entity/Q665365,Bremen Airport,2540084,53.0475,8.786667
http://www.wikidata.org/entity/Q1050707,Paphos International Airport,2516628,34.718333333333,32.485
http://www.wikidata.org/entity/Q15498,Hobart International Airport,2510343,-42.836112,147.510278
http://www.wikidata.org/entity/Q177689,Kotoka International Airport,2504804,5.6046666666667,-0.16738888888889
http://www.wikidata.org/entity/Q2090101,Greater Natal International Airport,2390159,-5.76889,-35.36639
http://www.wikidata.org/entity/Q1411192,Julius Nyerere International Airport,2385456,-6.8780555555556,39.202777777778
